00OW               20231201                                                                                   
0601OWC7N       20240101000325100000005000 0700000030000009   
0601OWC7N       20240101000330100000005000 0700000030000009   
0601OWC7N       20240101000335100000005000 0700000030000009   
0601OWC7N       20240101000340100000005000 0700000030000009   
0601OWC7N       20240101000345100000005000 0700000030000009   
0601OWC7N       20240101000350100000005000 0700000030000009   
0601OWC7N       20240101000355100000005000 0700000030000008   
0601OWC7N       20240101000360100000005000 0700000030000008   
0601OWC7N       20240101000365100000005000 0700000030000008   
0601OWC7N       20240101000370100000005000 0700000030000008   
0601OWC7N       20240101000375100000005000 0700000030000008   
0601OWC7N       20240101000380100000005000 0700000030000008   
0601OWC7N       20240101000385100000005000 0700000030000008   
0601OWC7N       20240101000390100000005000 0700000030000008   
0601OWC7N       20240101000395100000005000 0700000030000008   
0601OWC7N       20240101000400100000005000 0700000030000007   
0601OWC7N       20240101000405100000005000 0700000030000007   
0601OWC7N       20240101000410100000005000 0700000030000007   
0601OWC7N       20240101000415100000005000 0700000030000007   
0601OWC7N       20240101000420100000005000 0700000030000007   
0601OWC7N       20240101000425100000005000 0700000030000007   
0601OWC7N       20240101000430100000005000 0700000030000007   
0601OWC7N       20240101000435100000005000 0700000030000007   
0601OWC7N       20240101000440100000005000 0700000030000007   
0601OWC7N       20240101000445100000005000 0700000030000007   
0601OWC7N       20240101000450100000005000 0700000030000007   
0601OWC7N       20240101000455100000005000 0700000030000022   
0601OWC7N       20240101000460100000005000 0700000030000037   
0601OWC7N       20240101000465100000005000 0700000030000049   
0601OWC7N       20240101000470100000005000 0700000030000063   
0601OWC7N       20240101000475100000005000 0700000030000077   
0601OWC7N       20240101000480100000005000 0700000030000091   
0601OWC7N       20240101000485100000005000 0700000030000103   
0601OWC7N       20240101000490100000005000 0700000030000116   
0601OWC7N       20240101000495100000005000 0700000030000129   
0601OWC7N       20240101000500100000005000 0700000030000141   
0601OWC7N       20240101000505100000005000 0700000030000154   
0601OWC7N       20240101000510100000005000 0700000030000164   
0601OWC7N       20240101000515100000005000 0700000030000176   
0601OWC7N       20240101000520100000005000 0700000030000188   
0601OWC7N       20240101000525100000005000 0700000030000199   
0601OWC7N       20240101000530100000005000 0700000030000210   
0601OWC7N       20240101000535100000005000 0700000030000220   
0601OWC7N       20240101000540100000005000 0700000030000230   
0601OWC7N       20240101000545100000005000 0700000030000241   
0601OWC7N       20240101000550100000005000 0700000030000250   
0601OWC7N       20240101000555100000005000 0700000030000260   
0601OWC7N       20240101000560100000005000 0700000030000270   
0601OWC7N       20240101000565100000005000 0700000030000280   
0601OWC7N       20240101000570100000005000 0700000030000290   
0601OWC7N       20240101000575100000005000 0700000030000298   
0601OWC7N       20240101000580100000005000 0700000030000307   
0601OWC7N       20240101000585100000005000 0700000030000315   
0601OWC7N       20240101000590100000005000 0700000030000324   
0601OWC7N       20240101000595100000005000 0700000030000331   
0601OWC7N       20240101000600100000005000 0700000030000339   
0601OWC7N       20240101000605100000005000 0700000030000347   
0601OWC7N       20240101000610100000005000 0700000030000354   
0601OWC7N       20240101000615100000005000 0700000030000361   
0601OWC7N       20240101000620100000005000 0700000030000369   
0601OWC7N       20240101000625100000005000 0700000030000376   
0601OWC7N       20240101000630100000005000 0700000030000383   
0601OWC7N       20240101000635100000005000 0700000030000389   
0601OWC7N       20240101000640100000005000 0700000030000395   
0601OWC7N       20240101000645100000005000 0700000030000402   
0601OWC7N       20240101000650100000005000 0700000030000409   
0601OWC7N       20240101000655100000005000 0700000030000415   
0601OWC7N       20240101000660100000005000 0700000030000421   
0601OWC7N       20240101000665100000005000 0700000030000427   
0601OWC7N       20240101000670100000005000 0700000030000433   
0601OWC7N       20240101000675100000005000 0700000030000438   
0601OWC7N       20240101000680100000005000 0700000030000445   
0601OWC7N       20240101000685100000005000 0700000030000451   
0601OWC7N       20240101000690100000005000 0700000030000456   
0601OWC7N       20240101000695100000005000 0700000030000462   
0601OWC7N       20240101000700100000005000 0700000030000467   
0601OWC7N       20240101000705100000005000 0700000030000472   
0601OWC7N       20240101000710100000005000 0700000030000477   
0601OWC7N       20240101000715100000005000 0700000030000482   
0601OWC7N       20240101000720100000005000 0700000030000489   
0601OWC7N       20240101000725100000005000 0700000030000493   
0601OWC7N       20240101000730100000005000 0700000030000498   
0601OWC7N       20240101000735100000005000 0700000030000503   
0601OWC7N       20240101000740100000005000 0700000030000508   
0601OWC7N       20240101000745100000005000 0700000030000512   
0601OWC7N       20240101000750100000005000 0700000030000518   
0601OWC7N       20240101000755100000005000 0700000030000523   
0601OWC7N       20240101000760100000005000 0700000030000527   
0601OWC7N       20240101000765100000005000 0700000030000532   
0601OWC7N       20240101000770100000005000 0700000030000536   
0601OWC7N       20240101000775100000005000 0700000030000540   
0601OWC7N       20240101000780100000005000 0700000030000546   
0601OWC7N       20240101000785100000005000 0700000030000550   
0601OWC7N       20240101000790100000005000 0700000030000554   
0601OWC7N       20240101000795100000005000 0700000030000558   
0601OWC7N       20240101000800100000005000 0700000030000562   
0601OWC7N       20240101000805100000005000 0700000030000567   
0601OWC7N       20240101000810100000005000 0700000030000571   
0601OWC7N       20240101000815100000005000 0700000030000575   
0601OWC7N       20240101000820100000005000 0700000030000579   
0601OWC7N       20240101000825100000005000 0700000030000582   
0601OWC7N       20240101000830100000005000 0700000030000586   
0601OWC7N       20240101000835100000005000 0700000030000590   
0601OWC7N       20240101000840100000005000 0700000030000593   
0601OWC7N       20240101000845100000005000 0700000030000597   
0601OWC7N       20240101000850100000005000 0700000030000602   
0601OWC7N       20240101000855100000005000 0700000030000605   
0601OWC7N       20240101000860100000005000 0700000030000609   
0601OWC7N       20240101000865100000005000 0700000030000612   
0601OWC7N       20240101000870100000005000 0700000030000615   
0601OWC7N       20240101000875100000005000 0700000030000619   
0601OWC7N       20240101000880100000005000 0700000030000623   
0601OWC7N       20240101000885100000005000 0700000030000626   
0601OWC7N       20240101000890100000005000 0700000030000630   
0601OWC7N       20240101000895100000005000 0700000030000633   
0601OWC7N       20240101000900100000005000 0700000030000636   
0601OWC7N       20240101000905100000005000 0700000030000640   
0601OWC7N       20240101000910100000005000 0700000030000643   
0601OWC7N       20240101000915100000005000 0700000030000646   
0601OWC7N       20240101000920100000005000 0700000030000649   
0601OWC7N       20240101000925100000005000 0700000030000652   
0601OWC7N       20240101000930100000005000 0700000030000655   
0601OWC7N       20240101000935100000005000 0700000030000659   
0601OWC7N       20240101000940100000005000 0700000030000662   
0601OWC7N       20240101000945100000005000 0700000030000665   
0601OWC7N       20240101000950100000005000 0700000030000668   
0601OWC7N       20240101000955100000005000 0700000030000670   
0601OWC7N       20240101000960100000005000 0700000030000673   
0601OWC7N       20240101000965100000005000 0700000030000676   
0601OWC7N       20240101000970100000005000 0700000030000679   
0601OWC7N       20240101000975100000005000 0700000030000682   
0601OWC7N       20240101000980100000005000 0700000030000685   
0601OWC7N       20240101000985100000005000 0700000030000688   
0601OWC7N       20240101000990100000005000 0700000030000690   
0601OWC7N       20240101000995100000005000 0700000030000693   
0601OWC7N       20240101001000100000005000 0700000030000695   
0601OWC7N       20240101001005100000005000 0700000030000699   
0601OWC7N       20240101001010100000005000 0700000030000701   
0601OWC7N       20240101001015100000005000 0700000030000704   
0601OWC7N       20240101001020100000005000 0700000030000706   
0601OWC7N       20240101001025100000005000 0700000030000709   
0601OWC7N       20240101001030100000005000 0700000030000711   
0601OWC7N       20240101001035100000005000 0700000030000714   
0601OWC7N       20240101001040100000005000 0700000030000717   
0601OWC7N       20240101001045100000005000 0700000030000719   
0601OWC7N       20240101001050100000005000 0700000030000721   
0601OWC7N       20240101001055100000005000 0700000030000723   
0601OWC7N       20240101001060100000005000 0700000030000727   
0601OWC7N       20240101001065100000005000 0700000030000731   
0601OWC7N       20240101001070100000005000 0700000030000734   
0601OWC7N       20240101001075100000005000 0700000030000738   
0601OWC7N       20240101001080100000005000 0700000030000741   
0601OWC7N       20240101001085100000005000 0700000030000745   
0601OWC7N       20240101001090100000005000 0700000030000748   
0601OWC7N       20240101001095100000005000 0700000030000752   
0601OWC7N       20240101001100100000005000 0700000030000755   
0601OWC7N       20240101001105100000005000 0700000030000758   
0601OWC7N       20240101001110100000005000 0700000030000762   
0601OWC7N       20240101001115100000005000 0700000030000765   
0601OWC7N       20240101001120100000005000 0700000030000769   
0601OWC7N       20240101001125100000005000 0700000030000773   
0601OWC7N       20240101001130100000005000 0700000030000776   
0601OWC7N       20240101001135100000005000 0700000030000779   
0601OWC7N       20240101001140100000005000 0700000030000782   
0601OWC7N       20240101001145100000005000 0700000030000786   
0601OWC7N       20240101001150100000005000 0700000030000790   
0601OWC7N       20240101001155100000005000 0700000030000792   
0601OWC7N       20240101001160100000005000 0700000030000796   
0601OWC7N       20240101001165100000005000 0700000030000799   
0601OWC7N       20240101001170100000005000 0700000030000803   
0601OWC7N       20240101001175100000005000 0700000030000806   
0601OWC7N       20240101001180100000005000 0700000030000810   
0601OWC7N       20240101001185100000005000 0700000030000813   
0601OWC7N       20240101001190100000005000 0700000030000817   
0601OWC7N       20240101001195100000005000 0700000030000820   
0601OWC7N       20240101001200100000005000 0700000030000823   
0601OWC7N       20240101001205100000005000 0700000030000827   
0601OWC7N       20240101001210100000005000 0700000030000830   
0601OWC7N       20240101001215100000005000 0700000030000833   
0601OWC7N       20240101001220100000005000 0700000030000836   
0601OWC7N       20240101001225100000005000 0700000030000839   
0601OWC7N       20240101001230100000005000 0700000030000842   
0601OWC7N       20240101001235100000005000 0700000030000845   
0601OWC7N       20240101001240100000005000 0700000030000849   
0601OWC7N       20240101001245100000005000 0700000030000852   
0601OWC7N       20240101001250100000005000 0700000030000855   
0601OWC7N       20240101001255100000005000 0700000030000859   
0601OWC7N       20240101001260100000005000 0700000030000862   
0601OWC7N       20240101001265100000005000 0700000030000865   
0601OWC7N       20240101001270100000005000 0700000030000868   
0601OWC7N       20240101001275100000005000 0700000030000871   
0601OWC7N       20240101001280100000005000 0700000030000874   
0601OWC7N       20240101001285100000005000 0700000030000878   
0601OWC7N       20240101001290100000005000 0700000030000880   
0601OWC7N       20240101001295100000005000 0700000030000884   
0601OWC7N       20240101001300100000005000 0700000030000887   
0601OWC7N       20240101001305100000005000 0700000030000890   
0601OWC7N       20240101001310100000005000 0700000030000894   
0601OWC7N       20240101001315100000005000 0700000030000896   
0601OWC7N       20240101001320100000005000 0700000030000900   
0601OWC7N       20240101001325100000005000 0700000030000903   
0601OWC7N       20240101001330100000005000 0700000030000907   
0601OWC7N       20240101001335100000005000 0700000030000909   
0601OWC7N       20240101001340100000005000 0700000030000912   
0601OWC7N       20240101001345100000005000 0700000030000916   
0601OWC7N       20240101001350100000005000 0700000030000919   
0601OWC7N       20240101001355100000005000 0700000030000922   
0601OWC7N       20240101001360100000005000 0700000030000925   
0601OWC7N       20240101001365100000005000 0700000030000928   
0601OWC7N       20240101001370100000005000 0700000030000931   
0601OWC7N       20240101001375100000005000 0700000030000934   
0601OWC7N       20240101001380100000005000 0700000030000937   
0601OWC7N       20240101001385100000005000 0700000030000940   
0601OWC7N       20240101001390100000005000 0700000030000942   
0601OWC7N       20240101001395100000005000 0700000030000945   
0601OWC7N       20240101001400100000005000 0700000030000948   
0601OWC7N       20240101001405100000005000 0700000030000951   
0601OWC7N       20240101001410100000005000 0700000030000954   
0601OWC7N       20240101001415100000005000 0700000030000958   
0601OWC7N       20240101001420100000005000 0700000030000961   
0601OWC7N       20240101001425100000005000 0700000030000964   
0601OWC7N       20240101001430100000005000 0700000030000967   
0601OWC7N       20240101001435100000005000 0700000030000970   
0601OWC7N       20240101001440100000005000 0700000030000973   
0601OWC7N       20240101001445100000005000 0700000030000975   
0601OWC7N       20240101001450100000005000 0700000030000979   
0601OWC7N       20240101001455100000005000 0700000030000981   
0601OWC7N       20240101001460100000005000 0700000030000984   
0601OWC7N       20240101001465100000005000 0700000030000987   
0601OWC7N       20240101001470100000005000 0700000030000990   
0601OWC7N       20240101001475100000005000 0700000030000993   
0601OWC7N       20240101001480100000005000 0700000030000996   
0601OWC7N       20240101001485100000005000 0700000030000999   
0601OWC7N       20240101001490100000005000 0700000030001002   
0601OWC7N       20240101001495100000005000 0700000030001005   
0601OWC7N       20240101001500100000500000 0700000030001161   
0601OWC7N       20240101002000100000500000 0700000030001425   
0601OWC7N       20240101002500100000500000 0700000030001598   
0601OWC7N       20240101003000100000500000 0700000030001720   
0601OWC7N       20240101003500100000500000 0700000030001810   
0601OWC7N       20240101004000100000500000 0700000030001879   
0601OWC7N       20240101004500100000500000 0700000030001935   
0601OWC7N       20240101005000100000500000 0700000030001979   
0601OWC7N       20240101005500100000500000 0700000030002017   
0601OWC7N       20240101006000100000500000 0700000030002048   
0601OWC7N       20240101006500100000500000 0700000030002075   
0601OWC7N       20240101007000100000500000 0700000030002098   
0601OWC7N       20240101007500100000500000 0700000030002118   
0601OWC7N       20240101008000100000500000 0700000030002136   
0601OWC7N       20240101008500100000500000 0700000030002152   
0601OWC7N       20240101009000100000500000 0700000030002162   
0601OWC7N       20240101009500100000500000 0700000030002168   
0601OWC8N       20240101000000100000040000 0800000030000000   
0601OWC8N       20240101000040100000005000 0800000030000071   
0601OWC8N       20240101000045100000005000 0800000030000063   
0601OWC8N       20240101000050100000005000 0800000030000057   
0601OWC8N       20240101000055100000005000 0800000030000052   
0601OWC8N       20240101000060100000005000 0800000030000048   
0601OWC8N       20240101000065100000005000 0800000030000044   
0601OWC8N       20240101000070100000005000 0800000030000041   
0601OWC8N       20240101000075100000005000 0800000030000039   
0601OWC8N       20240101000080100000005000 0800000030000036   
0601OWC8N       20240101000085100000005000 0800000030000034   
0601OWC8N       20240101000090100000005000 0800000030000032   
0601OWC8N       20240101000095100000005000 0800000030000031   
0601OWC8N       20240101000100100000005000 0800000030000029   
0601OWC8N       20240101000105100000005000 0800000030000028   
0601OWC8N       20240101000110100000005000 0800000030000027   
0601OWC8N       20240101000115100000005000 0800000030000026   
0601OWC8N       20240101000120100000005000 0800000030000024   
0601OWC8N       20240101000125100000005000 0800000030000024   
0601OWC8N       20240101000130100000005000 0800000030000023   
0601OWC8N       20240101000135100000005000 0800000030000022   
0601OWC8N       20240101000140100000005000 0800000030000021   
0601OWC8N       20240101000145100000005000 0800000030000020   
0601OWC8N       20240101000150100000005000 0800000030000020   
0601OWC8N       20240101000155100000005000 0800000030000019   
0601OWC8N       20240101000160100000005000 0800000030000018   
0601OWC8N       20240101000165100000005000 0800000030000018   
0601OWC8N       20240101000170100000005000 0800000030000017   
0601OWC8N       20240101000175100000005000 0800000030000017   
0601OWC8N       20240101000180100000005000 0800000030000016   
0601OWC8N       20240101000185100000005000 0800000030000016   
0601OWC8N       20240101000190100000005000 0800000030000016   
0601OWC8N       20240101000195100000005000 0800000030000015   
0601OWC8N       20240101000200100000005000 0800000030000015   
0601OWC8N       20240101000205100000005000 0800000030000014   
0601OWC8N       20240101000210100000005000 0800000030000014   
0601OWC8N       20240101000215100000005000 0800000030000014   
0601OWC8N       20240101000220100000005000 0800000030000013   
0601OWC8N       20240101000225100000005000 0800000030000013   
0601OWC8N       20240101000230100000005000 0800000030000013   
0601OWC8N       20240101000235100000005000 0800000030000013   
0601OWC8N       20240101000240100000005000 0800000030000012   
0601OWC8N       20240101000245100000005000 0800000030000012   
0601OWC8N       20240101000250100000005000 0800000030000012   
0601OWC8N       20240101000255100000005000 0800000030000012   
0601OWC8N       20240101000260100000005000 0800000030000011   
0601OWC8N       20240101000265100000005000 0800000030000011   
0601OWC8N       20240101000270100000005000 0800000030000011   
0601OWC8N       20240101000275100000005000 0800000030000011   
0601OWC8N       20240101000280100000005000 0800000030000011   
0601OWC8N       20240101000285100000005000 0800000030000010   
0601OWC8N       20240101000290100000005000 0800000030000010   
0601OWC8N       20240101000295100000005000 0800000030000010   
0601OWC8N       20240101000300100000005000 0800000030000010   
0601OWC8N       20240101000305100000005000 0800000030000010   
0601OWC8N       20240101000310100000005000 0800000030000010   
0601OWC8N       20240101000315100000005000 0800000030000009   
0601OWC8N       20240101000320100000005000 0800000030000009   
0601OWC8N       20240101000325100000005000 0800000030000009   
0601OWC8N       20240101000330100000005000 0800000030000009   
0601OWC8N       20240101000335100000005000 0800000030000009   
0601OWC8N       20240101000340100000005000 0800000030000009   
0601OWC8N       20240101000345100000005000 0800000030000009   
0601OWC8N       20240101000350100000005000 0800000030000009   
0601OWC8N       20240101000355100000005000 0800000030000008   
0601OWC8N       20240101000360100000005000 0800000030000008   
0601OWC8N       20240101000365100000005000 0800000030000008   
0601OWC8N       20240101000370100000005000 0800000030000008   
0601OWC8N       20240101000375100000005000 0800000030000008   
0601OWC8N       20240101000380100000005000 0800000030000008   
0601OWC8N       20240101000385100000005000 0800000030000008   
0601OWC8N       20240101000390100000005000 0800000030000008   
0601OWC8N       20240101000395100000005000 0800000030000008   
0601OWC8N       20240101000400100000005000 0800000030000007   
0601OWC8N       20240101000405100000005000 0800000030000007   
0601OWC8N       20240101000410100000005000 0800000030000007   
0601OWC8N       20240101000415100000005000 0800000030000007   
0601OWC8N       20240101000420100000005000 0800000030000007   
0601OWC8N       20240101000425100000005000 0800000030000007   
0601OWC8N       20240101000430100000005000 0800000030000007   
0601OWC8N       20240101000435100000005000 0800000030000007   
0601OWC8N       20240101000440100000005000 0800000030000007   
0601OWC8N       20240101000445100000005000 0800000030000007   
0601OWC8N       20240101000450100000005000 0800000030000007   
0601OWC8N       20240101000455100000005000 0800000030000007   
0601OWC8N       20240101000460100000005000 0800000030000006   
0601OWC8N       20240101000465100000005000 0800000030000006   
0601OWC8N       20240101000470100000005000 0800000030000006   
0601OWC8N       20240101000475100000005000 0800000030000006   
0601OWC8N       20240101000480100000005000 0800000030000006   
0601OWC8N       20240101000485100000005000 0800000030000021   
0601OWC8N       20240101000490100000005000 0800000030000035   
0601OWC8N       20240101000495100000005000 0800000030000046   
0601OWC8N       20240101000500100000005000 0800000030000060   
0601OWC8N       20240101000505100000005000 0800000030000073   
0601OWC8N       20240101000510100000005000 0800000030000086   
0601OWC8N       20240101000515100000005000 0800000030000097   
0601OWC8N       20240101000520100000005000 0800000030000109   
0601OWC8N       20240101000525100000005000 0800000030000121   
0601OWC8N       20240101000530100000005000 0800000030000131   
0601OWC8N       20240101000535100000005000 0800000030000143   
0601OWC8N       20240101000540100000005000 0800000030000155   
0601OWC8N       20240101000545100000005000 0800000030000166   
0601OWC8N       20240101000550100000005000 0800000030000177   
0601OWC8N       20240101000555100000005000 0800000030000187   
0601OWC8N       20240101000560100000005000 0800000030000197   
0601OWC8N       20240101000565100000005000 0800000030000208   
0601OWC8N       20240101000570100000005000 0800000030000218   
0601OWC8N       20240101000575100000005000 0800000030000227   
0601OWC8N       20240101000580100000005000 0800000030000237   
0601OWC8N       20240101000585100000005000 0800000030000245   
0601OWC8N       20240101000590100000005000 0800000030000255   
0601OWC8N       20240101000595100000005000 0800000030000263   
0601OWC8N       20240101000600100000005000 0800000030000272   
0601OWC8N       20240101000605100000005000 0800000030000280   
0601OWC8N       20240101000610100000005000 0800000030000287   
0601OWC8N       20240101000615100000005000 0800000030000296   
0601OWC8N       20240101000620100000005000 0800000030000304   
0601OWC8N       20240101000625100000005000 0800000030000311   
0601OWC8N       20240101000630100000005000 0800000030000318   
0601OWC8N       20240101000635100000005000 0800000030000325   
0601OWC8N       20240101000640100000005000 0800000030000332   
0601OWC8N       20240101000645100000005000 0800000030000340   
0601OWC8N       20240101000650100000005000 0800000030000346   
0601OWC8N       20240101000655100000005000 0800000030000353   
0601OWC8N       20240101000660100000005000 0800000030000359   
0601OWC8N       20240101000665100000005000 0800000030000366   
0601OWC8N       20240101000670100000005000 0800000030000372   
0601OWC8N       20240101000675100000005000 0800000030000378   
0601OWC8N       20240101000680100000005000 0800000030000384   
0601OWC8N       20240101000685100000005000 0800000030000391   
0601OWC8N       20240101000690100000005000 0800000030000397   
0601OWC8N       20240101000695100000005000 0800000030000403   
0601OWC8N       20240101000700100000005000 0800000030000409   
0601OWC8N       20240101000705100000005000 0800000030000414   
0601OWC8N       20240101000710100000005000 0800000030000420   
0601OWC8N       20240101000715100000005000 0800000030000426   
0601OWC8N       20240101000720100000005000 0800000030000432   
0601OWC8N       20240101000725100000005000 0800000030000437   
0601OWC8N       20240101000730100000005000 0800000030000442   
0601OWC8N       20240101000735100000005000 0800000030000447   
0601OWC8N       20240101000740100000005000 0800000030000453   
0601OWC8N       20240101000745100000005000 0800000030000459   
0601OWC8N       20240101000750100000005000 0800000030000464   
0601OWC8N       20240101000755100000005000 0800000030000469   
0601OWC8N       20240101000760100000005000 0800000030000473   
0601OWC8N       20240101000765100000005000 0800000030000478   
0601OWC8N       20240101000770100000005000 0800000030000484   
0601OWC8N       20240101000775100000005000 0800000030000489   
0601OWC8N       20240101000780100000005000 0800000030000493   
0601OWC8N       20240101000785100000005000 0800000030000498   
0601OWC8N       20240101000790100000005000 0800000030000502   
0601OWC8N       20240101000795100000005000 0800000030000507   
0601OWC8N       20240101000800100000005000 0800000030000512   
0601OWC8N       20240101000805100000005000 0800000030000515   
0601OWC8N       20240101000810100000005000 0800000030000519   
0601OWC8N       20240101000815100000005000 0800000030000525   
0601OWC8N       20240101000820100000005000 0800000030000529   
0601OWC8N       20240101000825100000005000 0800000030000533   
0601OWC8N       20240101000830100000005000 0800000030000537   
0601OWC8N       20240101000835100000005000 0800000030000541   
0601OWC8N       20240101000840100000005000 0800000030000546   
0601OWC8N       20240101000845100000005000 0800000030000550   
0601OWC8N       20240101000850100000005000 0800000030000554   
0601OWC8N       20240101000855100000005000 0800000030000557   
0601OWC8N       20240101000860100000005000 0800000030000561   
0601OWC8N       20240101000865100000005000 0800000030000565   
0601OWC8N       20240101000870100000005000 0800000030000570   
0601OWC8N       20240101000875100000005000 0800000030000573   
0601OWC8N       20240101000880100000005000 0800000030000577   
0601OWC8N       20240101000885100000005000 0800000030000580   
0601OWC8N       20240101000890100000005000 0800000030000584   
0601OWC8N       20240101000895100000005000 0800000030000587   
0601OWC8N       20240101000900100000005000 0800000030000592   
0601OWC8N       20240101000905100000005000 0800000030000595   
0601OWC8N       20240101000910100000005000 0800000030000598   
0601OWC8N       20240101000915100000005000 0800000030000602   
0601OWC8N       20240101000920100000005000 0800000030000605   
0601OWC8N       20240101000925100000005000 0800000030000608   
0601OWC8N       20240101000930100000005000 0800000030000612   
0601OWC8N       20240101000935100000005000 0800000030000614   
0601OWC8N       20240101000940100000005000 0800000030000619   
0601OWC8N       20240101000945100000005000 0800000030000622   
0601OWC8N       20240101000950100000005000 0800000030000625   
0601OWC8N       20240101000955100000005000 0800000030000628   
0601OWC8N       20240101000960100000005000 0800000030000631   
0601OWC8N       20240101000965100000005000 0800000030000634   
0601OWC8N       20240101000970100000005000 0800000030000638   
0601OWC8N       20240101000975100000005000 0800000030000640   
0601OWC8N       20240101000980100000005000 0800000030000643   
0601OWC8N       20240101000985100000005000 0800000030000646   
0601OWC8N       20240101000990100000005000 0800000030000649   
0601OWC8N       20240101000995100000005000 0800000030000653   
0601OWC8N       20240101001000100000005000 0800000030000655   
0601OWC8N       20240101001005100000005000 0800000030000658   
0601OWC8N       20240101001010100000005000 0800000030000661   
0601OWC8N       20240101001015100000005000 0800000030000663   
0601OWC8N       20240101001020100000005000 0800000030000666   
0601OWC8N       20240101001025100000005000 0800000030000670   
0601OWC8N       20240101001030100000005000 0800000030000672   
0601OWC8N       20240101001035100000005000 0800000030000675   
0601OWC8N       20240101001040100000005000 0800000030000677   
0601OWC8N       20240101001045100000005000 0800000030000680   
0601OWC8N       20240101001050100000005000 0800000030000682   
0601OWC8N       20240101001055100000005000 0800000030000686   
0601OWC8N       20240101001060100000005000 0800000030000687   
0601OWC8N       20240101001065100000005000 0800000030000689   
0601OWC8N       20240101001070100000005000 0800000030000693   
0601OWC8N       20240101001075100000005000 0800000030000695   
0601OWC8N       20240101001080100000005000 0800000030000697   
0601OWC8N       20240101001085100000005000 0800000030000700   
0601OWC8N       20240101001090100000005000 0800000030000702   
0601OWC8N       20240101001095100000005000 0800000030000705   
0601OWC8N       20240101001100100000005000 0800000030000707   
0601OWC8N       20240101001105100000005000 0800000030000710   
0601OWC8N       20240101001110100000005000 0800000030000712   
0601OWC8N       20240101001115100000005000 0800000030000714   
0601OWC8N       20240101001120100000005000 0800000030000716   
0601OWC8N       20240101001125100000005000 0800000030000719   
0601OWC8N       20240101001130100000005000 0800000030000721   
0601OWC8N       20240101001135100000005000 0800000030000724   
0601OWC8N       20240101001140100000005000 0800000030000726   
0601OWC8N       20240101001145100000005000 0800000030000728   
0601OWC8N       20240101001150100000005000 0800000030000730   
0601OWC8N       20240101001155100000005000 0800000030000733   
0601OWC8N       20240101001160100000005000 0800000030000736   
0601OWC8N       20240101001165100000005000 0800000030000740   
0601OWC8N       20240101001170100000005000 0800000030000743   
0601OWC8N       20240101001175100000005000 0800000030000746   
0601OWC8N       20240101001180100000005000 0800000030000750   
0601OWC8N       20240101001185100000005000 0800000030000754   
0601OWC8N       20240101001190100000005000 0800000030000756   
0601OWC8N       20240101001195100000005000 0800000030000760   
0601OWC8N       20240101001200100000005000 0800000030000763   
0601OWC8N       20240101001205100000005000 0800000030000766   
0601OWC8N       20240101001210100000005000 0800000030000769   
0601OWC8N       20240101001215100000005000 0800000030000773   
0601OWC8N       20240101001220100000005000 0800000030000775   
0601OWC8N       20240101001225100000005000 0800000030000779   
0601OWC8N       20240101001230100000005000 0800000030000782   
0601OWC8N       20240101001235100000005000 0800000030000786   
0601OWC8N       20240101001240100000005000 0800000030000790   
0601OWC8N       20240101001245100000005000 0800000030000793   
0601OWC8N       20240101001250100000005000 0800000030000797   
0601OWC8N       20240101001255100000005000 0800000030000800   
0601OWC8N       20240101001260100000005000 0800000030000803   
0601OWC8N       20240101001265100000005000 0800000030000807   
0601OWC8N       20240101001270100000005000 0800000030000810   
0601OWC8N       20240101001275100000005000 0800000030000813   
0601OWC8N       20240101001280100000005000 0800000030000817   
0601OWC8N       20240101001285100000005000 0800000030000819   
0601OWC8N       20240101001290100000005000 0800000030000823   
0601OWC8N       20240101001295100000005000 0800000030000826   
0601OWC8N       20240101001300100000005000 0800000030000830   
0601OWC8N       20240101001305100000005000 0800000030000833   
0601OWC8N       20240101001310100000005000 0800000030000836   
0601OWC8N       20240101001315100000005000 0800000030000839   
0601OWC8N       20240101001320100000005000 0800000030000842   
0601OWC8N       20240101001325100000005000 0800000030000846   
0601OWC8N       20240101001330100000005000 0800000030000849   
0601OWC8N       20240101001335100000005000 0800000030000852   
0601OWC8N       20240101001340100000005000 0800000030000855   
0601OWC8N       20240101001345100000005000 0800000030000858   
0601OWC8N       20240101001350100000005000 0800000030000861   
0601OWC8N       20240101001355100000005000 0800000030000864   
0601OWC8N       20240101001360100000005000 0800000030000867   
0601OWC8N       20240101001365100000005000 0800000030000870   
0601OWC8N       20240101001370100000005000 0800000030000874   
0601OWC8N       20240101001375100000005000 0800000030000877   
0601OWC8N       20240101001380100000005000 0800000030000880   
0601OWC8N       20240101001385100000005000 0800000030000883   
0601OWC8N       20240101001390100000005000 0800000030000886   
0601OWC8N       20240101001395100000005000 0800000030000889   
0601OWC8N       20240101001400100000005000 0800000030000893   
0601OWC8N       20240101001405100000005000 0800000030000895   
0601OWC8N       20240101001410100000005000 0800000030000898   
0601OWC8N       20240101001415100000005000 0800000030000902   
0601OWC8N       20240101001420100000005000 0800000030000905   
0601OWC8N       20240101001425100000005000 0800000030000907   
0601OWC8N       20240101001430100000005000 0800000030000910   
0601OWC8N       20240101001435100000005000 0800000030000913   
0601OWC8N       20240101001440100000005000 0800000030000916   
0601OWC8N       20240101001445100000005000 0800000030000919   
0601OWC8N       20240101001450100000005000 0800000030000922   
0601OWC8N       20240101001455100000005000 0800000030000925   
